,Weight_AMXB.MX,Weight_AXIA3.SA,Weight_BBAS3.SA,Weight_BIMBOA.MX,Weight_BSAC,Weight_CEMEXCPO.MX,Weight_CENCOSUD.SN,Weight_CIB,Weight_FEMSAUBD.MX,Weight_GCARSOA1.MX,Weight_GGB,Weight_ISA.CL,Weight_PAC,Weight_PBR,Weight_RENT3.SA,Weight_SCCO,Weight_SQM,Weight_VALE,Weight_VIV,Weight_WALMEX.MX,Weight_WEGE3.SA,daily_ret
2025-05-23,0.06642211973667145,1.632063685974572e-05,0.0003897547139786184,0.30692827701568604,0.0009421783615835011,6.885965558467433e-05,0.025442901998758316,0.01531103253364563,0.006317847408354282,0.12093542516231537,0.002047888468950987,0.1377362459897995,0.03233833983540535,2.592645432741847e-05,0.0035894436296075583,0.1796993911266327,0.0022334062959998846,0.0005730356206186116,7.393708801828325e-05,0.00027823130949400365,0.09862939268350601,-0.002780614494140583
2025-05-26,0.08474931120872498,1.628078280191403e-05,0.0004139239026699215,0.2684347331523895,0.0009635434835217893,6.956201832508668e-05,0.027238650247454643,0.01234966516494751,0.00622730515897274,0.12323150038719177,0.0014988792827352881,0.13672341406345367,0.03258631005883217,2.5826686396612786e-05,0.0036223239731043577,0.2083442509174347,0.0020086050499230623,0.0004267696931492537,6.351138290483505e-05,0.0002793400199152529,0.09072628617286682,-0.00011886372979047034
2025-05-27,0.10403993725776672,1.599128336238209e-05,0.00041276373667642474,0.25575530529022217,0.0009352119523100555,6.808585749240592e-05,0.031207235530018806,0.009683712385594845,0.005814861971884966,0.12817558646202087,0.001047232886776328,0.12134061753749847,0.028418418020009995,2.523832517908886e-05,0.0031916650477796793,0.22338414192199707,0.001702917623333633,0.0003082905022893101,5.579787466558628e-05,0.00027543181204237044,0.08414152264595032,-0.0013992693118405895
2025-05-28,0.11978207528591156,1.539875302114524e-05,0.00037543330108746886,0.258343368768692,0.0008502036216668785,6.476436101365834e-05,0.03585300222039223,0.007845951244235039,0.0051769898273050785,0.13312554359436035,0.0007695548702031374,0.10206490010023117,0.023152461275458336,2.419751399429515e-05,0.0025773898232728243,0.22772274911403656,0.0013773109531030059,0.00022559973876923323,4.868483665632084e-05,0.0002585875045042485,0.08034569770097733,-0.007885334399482686
2025-05-29,0.14736542105674744,1.3026647138758563e-05,0.0002267765230499208,0.2578888237476349,0.0005755730671808124,5.4216190619627014e-05,0.04324651136994362,0.005390904378145933,0.003646087134256959,0.13759411871433258,0.00045384271652437747,0.07122556865215302,0.014995351433753967,2.0538758690236136e-05,0.0014865868724882603,0.23779107630252838,0.0007245964370667934,0.00010729944187914953,3.0018851248314604e-05,0.00017589297203812748,0.07698783278465271,0.0025277965684754084
2025-05-30,0.21325014531612396,7.265402473422e-06,5.043972487328574e-05,0.2502533495426178,0.00020310477702878416,2.8707176170428284e-05,0.07376372069120407,0.0011338806943967938,0.0010429793037474155,0.15342484414577484,6.710839079460129e-05,0.0180977713316679,0.00239878473803401,1.1028997505491134e-05,0.0002803636889439076,0.2309136837720871,8.500765397911891e-05,1.1130147868243512e-05,1.0933363228105009e-05,5.135672108735889e-05,0.054914359003305435,-0.007362069637347793
2025-06-02,0.23217739164829254,3.6198557609168347e-06,6.347218459268333e-06,0.2058911770582199,3.46875203831587e-05,1.0384833331045229e-05,0.16941212117671967,0.00027500250143930316,7.480524800485e-05,0.1968831866979599,1.408725256624166e-05,0.0028286410961300135,0.00011364379315637052,5.442469955596607e-06,2.055938239209354e-05,0.14611457288265228,5.676585715264082e-06,1.3726037195738172e-06,2.7016330932383426e-06,9.901199518935755e-06,0.04611457884311676,0.004293599751136721
2025-06-03,0.1889578402042389,3.1003976346255513e-06,2.822047918016324e-06,0.06656307727098465,1.4612674021918792e-05,4.852046913583763e-06,0.45569881796836853,0.00042740447679534554,1.536317176942248e-05,0.21647074818611145,2.570534525148105e-05,0.000886199064552784,1.2694256838585716e-05,4.591588094626786e-06,7.170422577473801e-06,0.030790315940976143,1.7785181398721761e-06,3.1975887395674363e-06,3.4424019759171642e-06,7.0889268499740865e-06,0.04009918123483658,0.00352550442499053
2025-06-04,0.0657091736793518,4.665941105486127e-06,1.1229459232708905e-05,0.07428029179573059,4.269685086910613e-05,6.238046353246318e-06,0.4970591068267822,0.0020213692914694548,2.1572581317741424e-05,0.2783040404319763,0.00011218246800126508,0.0015526239294558764,1.9330662325955927e-05,7.0717683229304384e-06,1.2827391401515342e-05,0.029342753812670708,9.342749763163738e-06,2.2721567802364007e-05,1.9449469618848525e-05,1.6913983927224763e-05,0.05142439901828766,0.019342721306857318
2025-06-05,0.028571169823408127,1.898910522868391e-05,0.0001241695717908442,0.11676529794931412,0.0003694482729770243,2.755677815002855e-05,0.2389051914215088,0.11045802384614944,0.00026987737510353327,0.3088294565677643,0.011971257627010345,0.025270383805036545,0.0004944060929119587,2.898277853091713e-05,0.00020577451505232602,0.04612252116203308,0.000315813347697258,0.0028444500640034676,0.000560621963813901,0.00018157318118028343,0.107665054500103,0.03470245756755143
