Date,AMXB.MX,AXIA3.SA,BBAS3.SA,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CIB,FEMSAUBD.MX,GCARSOA1.MX,GGB,ISA.CL,PAC,PBR,RENT3.SA,SCCO,SQM,VALE,VIV,WALMEX.MX,WEGE3.SA
2025-12-23,18.459369659423828,49.95000076293945,21.224084854125977,58.69629669189453,29.541614532470703,21.26435661315918,2842.34423828125,61.49455642700195,174.3602294921875,116.74207305908205,3.6534583568573,24510.400390625,272.69000244140625,11.33862590789795,43.82974624633789,143.9559783935547,70.0928726196289,12.843564987182615,11.0537109375,57.290000915527344,48.06343078613281
2025-12-24,18.51866149902344,49.95000076293945,21.224084854125977,59.00067901611328,29.846460342407227,21.20462226867676,2842.5419921875,62.190391540527344,175.5966796875,119.18828582763672,3.6534583568573,24847.791015625,271.79998779296875,11.33862590789795,43.82974624633789,144.06295776367188,70.1027603149414,12.785228729248049,11.08205509185791,57.209999084472656,48.06343078613281
2025-12-26,18.439605712890625,49.880001068115234,21.321666717529297,59.12832260131836,30.17036247253418,21.26435661315918,2868.049072265625,63.185821533203125,175.7108154296875,118.3331069946289,3.663227081298828,24788.251953125,272.3599853515625,11.070256233215332,43.81998062133789,145.414794921875,70.83444213867188,12.863009452819824,11.233216285705566,57.18999862670898,48.53132247924805
2025-12-29,18.558189392089844,49.900001525878906,21.19481086730957,58.75521087646485,29.80835723876953,21.224533081054688,2868.049072265625,62.7799186706543,175.2637939453125,118.83030700683594,3.5753097534179688,25105.794921875,268.19000244140625,11.10859489440918,43.9078369140625,141.3106689453125,69.28209686279297,12.561609268188477,11.176530838012695,57.02000045776367,48.49150085449219
2025-12-30,18.53842544555664,50.61000061035156,21.38997459411621,57.43950271606445,29.855987548828125,20.796459197998047,2862.1171875,61.84247589111328,171.59243774414062,116.55313873291016,3.633921384811402,24470.708984375,263.19000244140625,11.367380142211914,42.53144836425781,141.4857177734375,68.20435333251953,12.736616134643556,11.308798789978027,56.27999877929688,48.29239654541016
2025-12-31,18.370433807373047,50.61000061035156,21.38997459411621,57.93043899536133,29.63687896728516,20.587400436401367,2862.1171875,61.47522735595703,173.1332550048828,117.65691375732422,3.604615449905396,24470.708984375,263.6300048828125,11.357795715332031,42.53144836425781,139.53091430664062,68.02638244628906,12.668557167053224,11.204873085021973,56.0099983215332,48.29239654541016
2026-01-02,18.34078788757324,50.0,21.155776977539062,57.76352310180664,29.722618103027344,20.59735679626465,2896.719482421875,61.0789909362793,172.28675842285156,116.30453491210938,3.692532777786255,24530.248046875,261.8999938964844,11.424887657165527,42.404544830322266,144.60757446289062,68.9459228515625,12.892178535461426,11.403274536132812,56.15999984741211,48.03356552124024
2026-01-05,18.419841766357425,50.25,21.350940704345703,58.03844451904297,30.57047462463379,21.144893646240234,2975.81103515625,64.29722595214844,174.9879608154297,119.82469940185548,3.741375684738159,26296.583984375,262.45001220703125,11.252363204956056,42.69739532470703,150.15109252929688,69.35131072998047,13.183856964111328,11.526094436645508,56.08000183105469,47.86432647705078
2026-01-06,17.96527671813965,51.959999084472656,21.58513832092285,56.6834602355957,30.82769012451172,21.31413078308105,3064.78857421875,64.88675689697266,172.7908477783203,116.5431900024414,3.839061975479126,27269.0625,265.2200012207031,11.089426040649414,43.26356887817383,155.68484497070312,73.69194030761719,13.776935577392578,11.58277988433838,57.880001068115234,47.95392227172852
2026-01-07,17.98504066467285,49.5099983215332,21.17529487609864,57.40022659301758,30.91342735290528,20.65708541870117,3099.292236328125,65.56326293945312,171.953857421875,116.79178619384766,3.88790512084961,26792.74609375,267.8800048828125,11.06067180633545,42.912147521972656,153.74948120117188,74.25553131103516,13.864439010620115,11.46940803527832,58.04999923706055,47.48603057861328
