Date,Adj Close_AMXB.MX,Adj Close_AXIA3.SA,Adj Close_BBAS3.SA,Adj Close_BIMBOA.MX,Adj Close_BSAC,Adj Close_CEMEXCPO.MX,Adj Close_CENCOSUD.SN,Adj Close_CIB,Adj Close_FEMSAUBD.MX,Adj Close_GCARSOA1.MX,Adj Close_GGB,Adj Close_ISA.CL,Adj Close_PAC,Adj Close_PBR,Adj Close_RENT3.SA,Adj Close_SCCO,Adj Close_SQM,Adj Close_VALE,Adj Close_VIV,Adj Close_WALMEX.MX,Adj Close_WEGE3.SA,Close_AMXB.MX,Close_AXIA3.SA,Close_BBAS3.SA,Close_BIMBOA.MX,Close_BSAC,Close_CEMEXCPO.MX,Close_CENCOSUD.SN,Close_CIB,Close_FEMSAUBD.MX,Close_GCARSOA1.MX,Close_GGB,Close_ISA.CL,Close_PAC,Close_PBR,Close_RENT3.SA,Close_SCCO,Close_SQM,Close_VALE,Close_VIV,Close_WALMEX.MX,Close_WEGE3.SA,High_AMXB.MX,High_AXIA3.SA,High_BBAS3.SA,High_BIMBOA.MX,High_BSAC,High_CEMEXCPO.MX,High_CENCOSUD.SN,High_CIB,High_FEMSAUBD.MX,High_GCARSOA1.MX,High_GGB,High_ISA.CL,High_PAC,High_PBR,High_RENT3.SA,High_SCCO,High_SQM,High_VALE,High_VIV,High_WALMEX.MX,High_WEGE3.SA,Low_AMXB.MX,Low_AXIA3.SA,Low_BBAS3.SA,Low_BIMBOA.MX,Low_BSAC,Low_CEMEXCPO.MX,Low_CENCOSUD.SN,Low_CIB,Low_FEMSAUBD.MX,Low_GCARSOA1.MX,Low_GGB,Low_ISA.CL,Low_PAC,Low_PBR,Low_RENT3.SA,Low_SCCO,Low_SQM,Low_VALE,Low_VIV,Low_WALMEX.MX,Low_WEGE3.SA,Open_AMXB.MX,Open_AXIA3.SA,Open_BBAS3.SA,Open_BIMBOA.MX,Open_BSAC,Open_CEMEXCPO.MX,Open_CENCOSUD.SN,Open_CIB,Open_FEMSAUBD.MX,Open_GCARSOA1.MX,Open_GGB,Open_ISA.CL,Open_PAC,Open_PBR,Open_RENT3.SA,Open_SCCO,Open_SQM,Open_VALE,Open_VIV,Open_WALMEX.MX,Open_WEGE3.SA,Volume_AMXB.MX,Volume_AXIA3.SA,Volume_BBAS3.SA,Volume_BIMBOA.MX,Volume_BSAC,Volume_CEMEXCPO.MX,Volume_CENCOSUD.SN,Volume_CIB,Volume_FEMSAUBD.MX,Volume_GCARSOA1.MX,Volume_GGB,Volume_ISA.CL,Volume_PAC,Volume_PBR,Volume_RENT3.SA,Volume_SCCO,Volume_SQM,Volume_VALE,Volume_VIV,Volume_WALMEX.MX,Volume_WEGE3.SA
2006-02-27,5.503676891326904,10.253314971923828,2.870403528213501,7.648308277130127,7.029696464538574,21.118701934814453,676.2373657226562,11.087594985961914,19.49945640563965,5.980655193328857,3.0639376640319824,2956.17822265625,11.163243293762209,4.79628849029541,2.327582836151123,5.135560035705566,5.878037929534912,3.9289870262146,5.203233242034912,9.107455253601074,0.7304647564888,8.700859069824219,22.62983512878418,9.09333324432373,9.427499771118164,18.61153793334961,23.202926635742188,1206.0596923828125,32.9900016784668,30.17333221435547,13.62082576751709,6.047618865966797,5900.0,28.950000762939453,22.147499084472656,3.467813014984131,12.3705415725708,11.923076629638672,11.8774995803833,23.40999984741211,15.074999809265137,1.1094670295715332,8.700859069824219,22.62983512878418,9.09333324432373,9.574999809265137,18.634614944458008,23.49449920654297,1209.2830810546875,33.20000076293945,30.466665267944336,13.62082576751709,6.08465576171875,6080.0,29.32999992370605,22.98500061035156,3.467813014984131,12.763031959533691,12.02531623840332,12.25,23.450000762939453,15.550000190734863,1.1094670295715332,8.581668853759766,22.62983512878418,9.09333324432373,9.359999656677246,18.461538314819336,23.076461791992188,1200.4918212890625,32.75,29.09333229064941,13.62082576751709,5.992063045501709,5780.0,28.0,22.0625,3.467813014984131,12.334287643432615,11.898734092712402,11.832500457763672,23.049999237060547,15.029999732971191,1.1094670295715332,8.581668853759766,22.62983512878418,9.09333324432373,9.449999809265137,18.596153259277344,23.46639633178711,1209.2830810546875,33.18000030517578,29.14999961853028,13.62082576751709,6.079364776611328,5900.0,28.6200008392334,22.887500762939453,3.467813014984131,12.763031959533691,11.903602600097656,12.25,23.049999237060547,15.399999618530272,1.1094670295715332,22862.0,0.0,0.0,5418032.0,325520.0,6158183.0,2851647.0,171100.0,2420487.0,0.0,3161592.0,1052500.0,3042200.0,6104800.0,0.0,6477964.0,179725.0,8425600.0,59800.0,13151026.0,0.0
2006-02-28,5.458439826965332,10.253314971923828,2.870403528213501,7.526618480682373,6.898953437805176,20.75100517272949,674.0465698242188,11.027107238769531,19.467140197753903,5.980655193328857,3.057236433029175,2971.20947265625,11.105401992797852,4.739439010620117,2.327582836151123,5.212121486663818,5.866036415100098,3.8396730422973633,5.225457668304443,9.05610466003418,0.7304647564888,8.629344940185547,22.62983512878418,9.09333324432373,9.27750015258789,18.265384674072266,22.798938751220703,1202.1524658203125,32.810001373291016,30.12333297729492,13.62082576751709,6.0343918800354,5930.0,28.799999237060547,21.88500022888184,3.467813014984131,12.554965019226074,11.898734092712402,11.607500076293944,23.51000022888184,14.989999771118164,1.1094670295715332,8.629344940185547,22.62983512878418,9.09333324432373,9.425000190734863,18.573076248168945,23.115102767944336,1206.548095703125,33.04999923706055,30.61000061035156,13.62082576751709,6.058200836181641,6000.0,29.0,22.102500915527344,3.467813014984131,12.578609466552734,12.02531623840332,11.94499969482422,23.56999969482422,15.149999618530272,1.1094670295715332,8.581668853759766,22.62983512878418,9.09333324432373,9.074999809265137,18.25384521484375,22.48277473449707,1196.584716796875,32.61000061035156,29.33333206176757,13.62082576751709,5.944444179534912,5830.0,28.0,21.6299991607666,3.467813014984131,12.075779914855955,11.830574035644531,11.524999618530272,23.309999465942383,14.649999618530272,1.1094670295715332,8.581668853759766,22.62983512878418,9.09333324432373,9.425000190734863,18.538461685180664,23.115102767944336,1201.4686279296875,33.04999923706055,30.0,13.62082576751709,6.047618865966797,5930.0,29.0,22.102500915527344,3.467813014984131,12.3705415725708,11.97663116455078,11.824999809265137,23.309999465942383,15.074999809265137,1.1094670295715332,96274.0,0.0,0.0,5530080.0,151840.0,19891918.0,3399761.0,261400.0,2231973.0,0.0,2781702.0,756400.0,1837800.0,7704000.0,0.0,14667568.0,298857.0,10209200.0,47900.0,31648920.0,0.0
2006-03-01,5.61827278137207,10.459331512451172,2.9551055431365967,7.719295024871826,6.973041534423828,21.01319122314453,679.1400146484375,11.17498016357422,19.73210334777832,5.980655193328857,3.204669952392578,3011.2919921875,11.529563903808594,4.991732597351074,2.41735315322876,5.284102916717529,5.806032657623291,3.969508171081543,5.347700595855713,9.131621360778809,0.7304647564888,8.882026672363281,23.084531784057617,9.361665725708008,9.515000343322754,18.461538314819336,23.08699989318848,1211.2366943359375,33.25,30.53333282470703,13.62082576751709,6.32539701461792,6010.0,29.89999961853028,23.049999237060547,3.601557970046997,12.728354454040527,11.777020454406738,12.0,24.059999465942383,15.114999771118164,1.1094670295715332,8.915399551391602,23.23443031311035,9.41333293914795,9.537500381469728,18.538461685180664,23.22049140930176,1212.2135009765625,33.70000076293945,30.57333374023437,13.62082576751709,6.335978984832764,6120.0,30.489999771118164,23.107500076293945,3.601557970046997,12.799285888671877,11.957157135009766,12.119999885559082,24.06999969482422,15.3149995803833,1.1094670295715332,8.629344940185547,22.260082244873047,9.25,9.27750015258789,18.384614944458008,22.886762619018555,1201.4686279296875,32.91999816894531,30.08333206176757,13.62082576751709,5.973545074462891,5900.0,29.14999961853028,22.07749938964844,3.528954029083252,12.416254043579102,11.70107078552246,11.635000228881836,23.71999931335449,14.800000190734863,1.1094670295715332,8.629344940185547,22.58486557006836,9.25,9.27750015258789,18.384614944458008,22.886762619018555,1206.3526611328125,32.93000030517578,30.25,13.62082576751709,5.973545074462891,6010.0,29.39999961853028,22.100000381469727,3.5299088954925537,12.625897407531738,11.8549165725708,11.635000228881836,23.76000022888184,15.100000381469728,1.1094670295715332,55164.0,739.0,3508200.0,3956596.0,419640.0,29223694.0,1530501.0,322300.0,1456473.0,0.0,3900204.0,307300.0,1604800.0,8364000.0,16590241.0,11291236.0,258804.0,13725600.0,98100.0,24009074.0,0.0
2006-03-02,5.612241744995117,10.187662124633787,2.9214348793029785,7.72740888595581,6.9585137367248535,20.882099151611328,678.0447998046875,11.49763011932373,19.81612205505371,5.980655193328857,3.333337545394897,2981.23046875,11.683807373046877,5.020427227020264,2.400682210922241,5.491541385650635,5.806032657623291,3.9662017822265625,5.427720546722412,9.22526741027832,0.7304647564888,8.872491836547852,22.48493194580078,9.255000114440918,9.524999618530272,18.423076629638672,22.94296836853028,1209.2830810546875,34.209999084472656,30.663333892822266,13.62082576751709,6.579364776611328,5950.0,30.299999237060547,23.1825008392334,3.5767199993133545,13.228031158447266,11.777020454406738,11.989999771118164,24.420000076293945,15.270000457763672,1.1094670295715332,8.882026672363281,23.084531784057617,9.441665649414062,9.5625,18.461538314819336,23.185361862182617,1211.2366943359375,34.689998626708984,30.78333282470703,13.62082576751709,6.653439044952393,6080.0,30.5,23.34000015258789,3.6493239402771,13.335217475891112,11.888997077941896,12.09749984741211,24.479999542236328,15.335000038146973,1.1094670295715332,8.872491836547852,22.335033416748047,9.255000114440918,9.397500038146973,18.22307777404785,22.834068298339844,1206.3526611328125,33.790000915527344,30.600000381469727,13.62082576751709,6.3412699699401855,5940.0,29.88999938964844,22.780000686645508,3.534686088562012,12.737812042236328,11.696203231811523,11.84749984741211,24.25,15.0,1.1094670295715332,8.882026672363281,22.74475860595703,9.361665725708008,9.47249984741211,18.25,23.09753799438477,1211.2366943359375,34.0,30.600000381469727,13.62082576751709,6.343914985656738,5950.0,30.0,23.1875,3.6493239402771,12.838692665100098,11.879260063171388,12.057499885559082,24.39999961853028,15.25,1.1094670295715332,34608.0,1280.0,4231800.0,1444468.0,76180.0,9354648.0,598687.0,812400.0,4550625.0,0.0,6533352.0,569200.0,631800.0,7503200.0,13726281.0,10765310.0,158158.0,10600800.0,36400.0,12880706.0,0.0
2006-03-03,5.609225749969482,10.119744300842283,2.946688652038574,7.646283149719238,6.928007125854492,21.06435203552246,695.571044921875,11.420328140258787,19.757959365844727,5.980655193328857,3.3467416763305664,2916.09423828125,11.433164596557615,5.025842666625977,2.426971435546875,5.592970848083496,5.7753095626831055,3.961239814758301,5.367710113525391,9.216203689575195,0.7304647564888,8.867725372314453,22.335033416748047,9.335000038146973,9.425000190734863,18.3423080444336,23.143207550048828,1240.5408935546875,33.97999954223633,30.57333374023437,13.62082576751709,6.605820178985596,5820.0,29.64999961853028,23.207500457763672,3.615888118743897,13.472352027893066,11.714702606201172,11.975000381469728,24.14999961853028,15.255000114440918,1.1094670295715332,8.867725372314453,22.58486557006836,9.338333129882812,9.550000190734863,18.515384674072266,23.167797088623047,1245.4248046875,34.77000045776367,30.82999992370605,13.62082576751709,6.648148059844971,5940.0,30.200000762939453,23.43000030517578,3.6875369548797607,13.571657180786133,11.78091526031494,12.00749969482422,24.39999961853028,15.300000190734863,1.1094670295715332,8.867725372314453,22.18513298034668,9.045000076293944,9.262499809265137,18.326923370361328,22.886762619018555,1210.2598876953125,33.7599983215332,30.5,13.62082576751709,6.492063045501709,5810.0,29.479999542236328,22.90999984741211,3.5767199993133545,13.224878311157228,11.63583278656006,11.774999618530272,23.86000061035156,15.149999618530272,1.1094670295715332,8.867725372314453,22.37000846862793,9.266666412353516,9.522500038146973,18.326923370361328,22.94296836853028,1211.2366943359375,34.29999923706055,30.670000076293945,13.62082576751709,6.56084680557251,5820.0,30.0,22.924999237060547,3.5767199993133545,13.382505416870115,11.78091526031494,11.99250030517578,24.100000381469727,15.239999771118164,1.1094670295715332,22862.0,1131.0,2818800.0,2518940.0,183040.0,6323375.0,2701054.0,365200.0,2382396.0,0.0,3681342.0,371100.0,726100.0,5570000.0,7122215.0,8350744.0,73944.0,9313600.0,30900.0,16842006.0,0.0
2006-03-06,5.729854106903076,9.75751781463623,2.893552541732788,7.4394073486328125,6.727531909942627,20.885297775268555,710.0850830078125,10.687651634216309,19.566234588623047,5.980655193328857,3.214051485061645,2805.864013671875,11.221081733703612,4.848261833190918,2.5007100105285645,5.346924304962158,5.692263603210449,3.850423574447632,5.316587448120117,9.05610466003418,0.7304647564888,9.058427810668944,21.535568237304688,9.166666030883787,9.170000076293944,17.811538696289062,22.94648170471192,1266.4261474609375,31.799999237060547,30.27666664123535,13.62082576751709,6.343914985656738,5600.0,29.100000381469727,22.387500762939453,3.725749969482422,12.87967586517334,11.54625129699707,11.640000343322754,23.920000076293945,14.989999771118164,1.1094670295715332,9.058427810668944,22.469942092895508,9.341666221618652,9.425000190734863,18.365385055541992,23.46639633178711,1269.747314453125,33.95000076293945,31.08333206176757,13.62082576751709,6.600529193878174,5800.0,30.0,23.290000915527344,3.725749969482422,13.713521003723145,11.684517860412598,12.024999618530272,24.299999237060547,15.529999732971191,1.1094670295715332,9.048892974853516,21.49559593200684,9.0600004196167,9.100000381469728,17.669231414794922,22.91837882995605,1240.5408935546875,31.43000030517578,30.25,13.62082576751709,6.246032238006592,5600.0,29.0,22.342500686645508,3.6493239402771,12.714167594909668,11.538461685180664,11.489999771118164,23.63999938964844,14.800000190734863,1.1094670295715332,9.048892974853516,22.335033416748047,9.333333015441896,9.425000190734863,18.365385055541992,23.18887519836425,1245.4248046875,33.79999923706055,30.600000381469727,13.62082576751709,6.579364776611328,5600.0,29.850000381469727,23.19499969482422,3.6493239402771,13.55589485168457,11.684517860412598,11.97249984741211,24.14999961853028,15.324999809265137,1.1094670295715332,203456.0,774.0,3337200.0,1146248.0,310440.0,13813725.0,1643830.0,670500.0,2297766.0,0.0,4642218.0,292700.0,477400.0,9670800.0,11069581.0,11411139.0,294749.0,12453200.0,76600.0,25996804.0,0.0
2006-03-07,5.425266742706299,9.508481979370115,2.846203088760376,7.147348403930664,6.601146221160889,20.27779769897461,698.3094482421875,10.418780326843262,19.075090408325195,5.980655193328857,3.084040403366089,2805.864013671875,11.201801300048828,4.65877103805542,2.5007100105285645,5.194454193115234,5.568413734436035,3.699913501739502,5.165450096130371,8.959442138671875,0.7304647564888,8.57690143585205,20.98593711853028,9.016666412353516,8.8100004196167,17.4769229888916,22.279024124145508,1245.4248046875,31.0,29.51666641235352,13.62082576751709,6.087302207946777,5600.0,29.049999237060547,21.512500762939453,3.725749969482422,12.512406349182127,11.295034408569336,11.1850004196167,23.239999771118164,14.829999923706056,1.1094670295715332,8.605506896972656,21.730438232421875,9.258333206176758,9.15250015258789,17.734615325927734,22.95702171325684,1265.840087890625,31.549999237060547,30.26000022888184,13.62082576751709,6.211639881134033,5810.0,29.299999237060547,21.877500534057617,3.744856119155884,12.920659065246582,11.563777923583984,11.475000381469728,23.850000381469727,14.899999618530272,1.1094670295715332,8.57690143585205,20.736103057861328,8.958333015441895,8.800000190734863,17.326923370361328,21.955835342407227,1230.7728271484375,30.600000381469727,29.3266658782959,13.62082576751709,5.859787940979004,5400.0,28.790000915527344,21.1875,3.5633459091186523,12.298033714294434,11.246349334716797,10.899999618530272,23.170000076293945,14.494999885559082,1.1094670295715332,8.605506896972656,21.4856014251709,9.083333015441896,9.15250015258789,17.73076820373535,22.95702171325684,1265.840087890625,31.0,30.26000022888184,13.62082576751709,6.206348896026611,5600.0,29.0,21.795000076293945,3.744856119155884,12.885980606079102,11.562804222106934,11.449999809265137,23.75,14.899999618530272,1.1094670295715332,104455.0,2418.0,5943600.0,9160620.0,426140.0,27993608.0,1316743.0,572300.0,5079489.0,0.0,10109610.0,364100.0,495900.0,14450000.0,20669499.0,14271696.0,496041.0,22620800.0,67500.0,29814346.0,0.0
2006-03-08,5.337811470031738,9.497164726257324,2.8882906436920166,7.214277744293213,6.442798614501953,20.36412239074707,703.0745239257812,10.704453468322754,19.12894058227539,5.980655193328857,3.070638656616211,2896.052734375,11.163243293762209,4.63494873046875,2.4622366428375244,5.114621639251709,5.486806392669678,3.608945369720459,5.285470008850098,8.787261962890625,0.7304647564888,8.438640594482422,20.96095466613769,9.149999618530272,8.892499923706055,17.05769157409668,22.37387466430664,1253.923095703125,31.850000381469727,29.600000381469727,13.62082576751709,6.06084680557251,5780.0,28.950000762939453,21.40250015258789,3.668431043624878,12.320100784301758,11.12950325012207,10.90999984741211,23.780000686645508,14.545000076293944,1.1094670295715332,8.57690143585205,21.07587623596192,9.149999618530272,8.925000190734863,17.311538696289062,22.43008041381836,1259.10009765625,32.15999984741211,29.83333206176757,13.62082576751709,6.148148059844971,5800.0,29.5,21.46249961853028,3.72479510307312,12.379999160766602,11.226874351501465,11.06999969482422,23.809999465942383,14.774999618530272,1.1094670295715332,8.438640594482422,20.06155586242676,8.850000381469727,8.774999618530273,16.992307662963867,21.955835342407227,1225.8887939453125,30.950000762939453,29.453332901000977,13.62082576751709,5.904761791229248,5620.0,28.770000457763672,20.34499931335449,3.534686088562012,11.885051727294922,11.01071071624756,10.5625,22.799999237060547,14.449999809265137,1.1094670295715332,8.572134017944336,20.83104133605957,8.933333396911621,8.8100004196167,17.30769157409668,22.43008041381836,1240.5408935546875,31.25,29.6299991607666,13.62082576751709,6.031745910644531,5780.0,29.5,21.200000762939453,3.72479510307312,12.37211799621582,11.202531814575195,11.024999618530272,23.09000015258789,14.75,1.1094670295715332,216461.0,1717.0,4669200.0,4849364.0,417040.0,10763744.0,3097449.0,436700.0,3992337.0,0.0,4655070.0,1330200.0,298000.0,14627600.0,40509958.0,15017762.0,919165.0,34836400.0,76600.0,26127674.0,0.0
2006-03-09,5.364953994750977,9.350008010864258,2.840942621231079,7.15951681137085,6.405028343200684,20.351333618164062,692.996826171875,10.425503730773926,19.31420135498047,5.980655193328857,3.045172452926636,2916.09423828125,11.35604476928711,4.510967254638672,2.3724684715271,5.098259449005127,5.448405742645264,3.496476173400879,5.245463848114014,8.521437644958496,0.7304647564888,8.481549263000488,20.636171340942383,9.0,8.824999809265137,16.957691192626953,22.35982131958008,1235.9498291015625,31.020000457763672,29.88666534423828,13.62082576751709,6.010581970214844,5820.0,29.450000762939453,20.82999992370605,3.534686088562012,12.280694961547852,11.051607131958008,10.56999969482422,23.600000381469727,14.104999542236328,1.1094670295715332,8.605506896972656,21.1858024597168,9.296666145324709,9.074999809265137,17.326923370361328,22.834068298339844,1269.844970703125,33.130001068115234,29.91666603088379,13.62082576751709,6.248676776885986,5940.0,29.5,21.700000762939453,3.725749969482422,12.728354454040527,11.27069091796875,11.199999809265137,23.84000015258789,14.800000190734863,1.1094670295715332,8.476781845092773,20.001596450805664,8.833333015441895,8.824999809265137,16.880769729614258,22.21930503845215,1234.6800537109375,31.0,29.566665649414062,13.62082576751709,5.862433910369873,5790.0,29.0,20.684999465942383,3.486920118331909,12.168780326843262,11.051607131958008,10.46500015258789,23.209999084472656,13.949999809265137,1.1094670295715332,8.605506896972656,20.945964813232425,9.296666145324709,8.899999618530273,17.096153259277344,22.55303382873535,1260.076904296875,32.13999938964844,29.600000381469727,13.62082576751709,6.238094806671143,5820.0,29.0,21.6875,3.725749969482422,12.570728302001951,11.148978233337402,11.037500381469728,23.780000686645508,14.600000381469728,1.1094670295715332,96904.0,1001.0,3144600.0,2266868.0,300300.0,9969624.0,1770468.0,532400.0,2263116.0,0.0,4351914.0,268800.0,878700.0,10449200.0,11493523.0,7481601.0,334802.0,24503600.0,31300.0,26015914.0,0.0
2006-03-10,5.352890968322754,9.820903778076172,2.956158399581909,7.193995475769043,6.377427101135254,20.431264877319336,695.571044921875,10.805283546447754,19.60285186767578,5.980655193328857,3.0639376640319824,2956.17822265625,11.394608497619627,4.581891059875488,2.4622366428375244,5.225209712982178,5.479127407073975,3.576693296432495,5.309919834136963,8.696638107299805,0.7304647564888,8.462478637695312,21.67547416687012,9.364999771118164,8.867500305175781,16.884614944458008,22.44764518737793,1240.5408935546875,32.150001525878906,30.33333206176757,13.62082576751709,6.047618865966797,5900.0,29.549999237060547,21.15749931335449,3.668431043624878,12.5864896774292,11.113924026489258,10.8125,23.88999938964844,14.395000457763672,1.1094670295715332,8.481549263000488,21.735435485839844,9.391666412353516,8.97249984741211,16.98076820373535,22.48277473449707,1250.308837890625,32.43000030517578,30.5,13.62082576751709,6.121693134307861,5900.0,29.549999237060547,21.3075008392334,3.668431043624878,12.657422065734863,11.183056831359863,10.925000190734863,23.989999771118164,14.53499984741211,1.1094670295715332,8.438640594482422,20.5862045288086,8.899999618530273,8.800000190734863,16.71923065185547,22.261459350585938,1235.6568603515625,31.030000686645508,29.85333251953125,13.62082576751709,5.93915319442749,5790.0,29.049999237060547,20.69750022888184,3.486920118331909,12.058441162109377,11.028238296508787,10.467499732971191,23.57999992370605,13.949999809265137,1.1094670295715332,8.438640594482422,20.636171340942383,9.100000381469728,8.827500343322754,16.884614944458008,22.41251564025879,1236.6336669921875,31.049999237060547,29.933332443237305,13.62082576751709,6.082011222839356,5900.0,29.51000022888184,20.875,3.5537919998168945,12.164051055908203,11.051607131958008,10.587499618530272,23.600000381469727,14.220000267028809,1.1094670295715332,929189.0,1134.0,3450600.0,1408956.0,324220.0,5730415.0,631959.0,251900.0,1514112.0,0.0,4700430.0,227500.0,353600.0,7103600.0,13933541.0,9580231.0,106808.0,22026400.0,23700.0,21550444.0,0.0
