,Weight_AMXB.MX,Weight_AXIA3.SA,Weight_BBAS3.SA,Weight_BIMBOA.MX,Weight_BSAC,Weight_CEMEXCPO.MX,Weight_CENCOSUD.SN,Weight_CIB,Weight_FEMSAUBD.MX,Weight_GCARSOA1.MX,Weight_GGB,Weight_ISA.CL,Weight_PAC,Weight_PBR,Weight_RENT3.SA,Weight_SCCO,Weight_SQM,Weight_VALE,Weight_VIV,Weight_WALMEX.MX,Weight_WEGE3.SA,daily_ret
2007-07-27,0.009057369083166122,0.005835173651576042,0.002423848258331418,0.17237994074821472,0.20305153727531433,0.0008172705420292914,0.0595511868596077,0.13533513247966766,0.006919695995748043,0.0171493086963892,0.0020683554466813803,0.11664822697639465,0.0025334719102829695,0.0028270091861486435,0.00806286372244358,0.0006017713458277285,0.0022888558451086283,0.010665863752365112,0.10024946928024292,0.001631655148230493,0.13990195095539093,-0.004176309594151421
2007-07-30,0.005123548209667206,0.010177955962717533,0.004754395689815283,0.1942915916442871,0.11433801054954529,0.0014706620713695884,0.03385605663061142,0.14062535762786865,0.007938028313219547,0.016234654933214188,0.0029233077075332403,0.18560072779655457,0.005707188975065947,0.003585855243727565,0.015711206942796707,0.002090548165142536,0.005413365084677935,0.02885274589061737,0.08158432692289352,0.004417653661221266,0.13530278205871582,-0.017409425170756433
2007-07-31,0.0030547326896339655,0.01797308959066868,0.017946822568774223,0.11154849082231522,0.02251172810792923,0.011998708359897137,0.011646589264273643,0.06587603688240051,0.039279695600271225,0.012350021861493587,0.0036492960061877966,0.3682180345058441,0.0067950403317809105,0.008822952397167683,0.02759682945907116,0.006911456119269133,0.011524270288646221,0.048041265457868576,0.08092502504587173,0.025079946964979172,0.0982499048113823,-0.01927684871491224
2007-08-01,0.0049444870091974735,0.0051745460368692875,0.0069681075401604176,0.18918296694755554,0.028268763795495033,0.004846205003559589,0.01767178252339363,0.0339597724378109,0.05055849626660347,0.03530381619930267,0.0029158492106944323,0.2201753556728363,0.005779361817985773,0.004923702217638493,0.027805106714367867,0.013197151944041252,0.010127853602170944,0.009970664978027344,0.08733194321393967,0.023075958713889122,0.21781808137893677,-0.01618891644846898
2007-08-02,0.00509033165872097,0.003603682154789567,0.005202090367674828,0.24228867888450623,0.04205766320228577,0.003119253320619464,0.022963915020227432,0.025293419137597084,0.026436323300004005,0.04642749950289726,0.0019535881001502275,0.13979898393154144,0.0046267020516097546,0.003917424939572811,0.02752288617193699,0.0075972615741193295,0.007060836534947157,0.003446678165346384,0.14297112822532654,0.020257676020264626,0.21836410462856293,-0.00011721559689828389
2007-08-03,0.007160448469221592,0.007699389010667801,0.00703992648050189,0.30084577202796936,0.013145491480827332,0.006588177289813757,0.01719910465180874,0.007530474103987217,0.06987539678812027,0.08050062507390976,0.0022408145014196634,0.043777912855148315,0.009173188358545303,0.006244233343750238,0.09581901133060455,0.031897880136966705,0.013537785969674587,0.0032075252383947372,0.10407735407352448,0.084360770881176,0.08807876706123352,-0.02082653556367667
2007-08-06,0.009646499529480934,0.007293255068361759,0.00813647173345089,0.3395274877548218,0.01886201649904251,0.006621989421546459,0.03499222546815872,0.007731391582638025,0.029824867844581604,0.11662010848522186,0.0018476512050256133,0.037298187613487244,0.008581005968153477,0.003926961217075586,0.11309842765331268,0.043472062796354294,0.012450716458261013,0.0023337360471487045,0.07058814913034439,0.03689100593328476,0.09025580435991287,0.0021007185186767766
2007-08-07,0.012293488718569279,0.015591044910252094,0.02289753407239914,0.2482522428035736,0.020396776497364044,0.01661606878042221,0.04622143879532814,0.004858417436480522,0.02946695126593113,0.09484711289405823,0.002237879205495119,0.029680592939257622,0.010345117188990116,0.005920556839555502,0.1546429991722107,0.022925758734345436,0.011845462955534458,0.0015470389043912292,0.1326105147600174,0.06256861239671707,0.054234471172094345,0.0008725828955272771
2007-08-08,0.013411828316748142,0.018639739602804184,0.0290376003831625,0.21566841006278992,0.014618840999901295,0.027950003743171692,0.047265540808439255,0.003116214880719781,0.03231317177414894,0.09189104288816452,0.0028621135279536247,0.03076286055147648,0.012224268168210983,0.006039957981556654,0.20688796043395996,0.030998682603240013,0.013607354834675789,0.001406340510584414,0.09152036905288696,0.06881844997406006,0.040959276258945465,-0.036792766446599165
2007-08-09,0.019367048516869545,0.017886562272906303,0.026921389624476433,0.1767980456352234,0.010748167522251606,0.03034382127225399,0.05087500810623169,0.002797455294057727,0.034357212483882904,0.1133623868227005,0.004838922992348671,0.03203904628753662,0.017017072066664696,0.004587323404848576,0.22914184629917145,0.06925996392965317,0.02287306636571884,0.0017546175513416529,0.05161082744598389,0.044227078557014465,0.03919319808483124,-0.0033515589054573616
2007-08-10,0.026603247970342636,0.003878276329487562,0.007012889254838228,0.1558319628238678,0.010235339403152466,0.005922799464315176,0.0930870994925499,0.0011954205110669136,0.011635499075055122,0.2687123715877533,0.0019714031368494034,0.008153580129146576,0.00720371026545763,0.0007409355603158474,0.1559685468673706,0.18040727078914642,0.009284712374210358,0.0004655607044696808,0.012759029865264893,0.008043662644922733,0.030886679887771606,-0.02034622755588473
2007-08-13,0.02814103662967682,0.0006706482381559908,0.0017714336281642318,0.2597233057022095,0.03093085251748562,0.0014415561454370618,0.20424984395503998,0.0010303622111678123,0.002615351229906082,0.28313180804252625,0.0005986561300233006,0.005149885546416044,0.0014541721902787685,0.00019363302271813154,0.050720151513814926,0.09952437877655029,0.0012168593239039183,0.0001882038777694106,0.003907255362719297,0.0010596300708130002,0.02228091098368168,0.010919777981768896
2007-08-14,0.021069128066301346,0.0004470509593375027,0.0024129992816597223,0.24992376565933228,0.01929350569844246,0.003032669657841325,0.1621006578207016,0.0006482569733634591,0.001746472786180675,0.23280148208141327,0.0006349317845888436,0.006091988179832697,0.0014528286410495639,0.00011453494516899809,0.05204081907868385,0.22690728306770325,0.001283498597331345,0.00021763495169579983,0.00184031599201262,0.0014981139684095979,0.014442078769207,0.013314489807327442
2007-08-15,0.021593857556581497,0.0002864884736482054,0.0009260820806957781,0.2530945837497711,0.04012292996048927,0.0009653425659053028,0.25465184450149536,0.0013952957233414054,0.0005099872942082584,0.24605563282966614,0.00040485087083652616,0.004017087630927563,0.0009299181983806193,7.489402923965827e-05,0.029092498123645782,0.12905800342559814,0.0006071813404560089,0.00023939248058013618,0.0009902765741571784,0.0005874248454347253,0.01439633872359991,-0.0018346379330570985
2007-08-16,0.020272687077522278,0.0003314201021566987,0.0012009241618216038,0.31832024455070496,0.08866424858570099,0.0014715937431901693,0.30895423889160156,0.004241412505507469,0.0003011198132298887,0.16453522443771362,0.0005935318768024445,0.006155273411422968,0.0009610687848180532,0.00011410912702558562,0.0165200587362051,0.04553580656647682,0.0005234943237155676,0.0005837696371600032,0.0015658210031688213,0.0009965471690520644,0.018157437443733215,-0.016973344032735635
2007-08-17,0.022418493404984474,0.0009882401209324598,0.005289363209158182,0.28811630606651306,0.12349723279476166,0.006718709599226713,0.25182631611824036,0.016551099717617035,0.0006338938837870955,0.13293948769569397,0.0019811829552054405,0.027726178988814354,0.0029861275106668472,0.000314200296998024,0.014739127829670906,0.04682820662856102,0.0020954529754817486,0.0032091892790049314,0.005924885626882315,0.005599147640168667,0.03961716964840889,0.0065747531163052675
2007-08-20,0.011866329237818718,0.007678233087062836,0.04571843147277832,0.06119638308882713,0.03701980412006378,0.0776643380522728,0.06959770619869232,0.05634327977895737,0.0010439282050356269,0.04990207776427269,0.008554302155971527,0.27589672803878784,0.024417780339717865,0.0018258175114169717,0.0684819146990776,0.07240227609872818,0.024083074182271957,0.03397231176495552,0.018404623493552208,0.015032719820737839,0.03889795392751694,0.012319449658204707
2007-08-21,0.004961218684911728,0.011556761339306831,0.05832431837916374,0.018159497529268265,0.009610133245587349,0.15274684131145477,0.020061630755662918,0.027529533952474594,0.001419110456481576,0.02024376392364502,0.007506918627768755,0.3869498670101166,0.02467714063823223,0.002732317429035902,0.09263653308153152,0.05636420100927353,0.025668609887361526,0.028559986501932144,0.014257315546274185,0.009900333359837532,0.02613401971757412,0.027385682777085283
